Amp,t
341.8926261461896,2.2720000000000002
-245.89262614626335,2.273
-429.5282581475742,2.274
40.99999999998336,2.275
512.5282581476342,2.2760000000000002
324.89262614610635,2.277
-264.89262614634663,2.278
-448.5282581476127,2.279
26.000000000086263,2.2800000000000002
500.52825814759575,2.281
318.892626146207,2.282
-267.89262614624596,2.283
-444.52825814751066,2.2840000000000003
36.00000000018917,2.285
515.5282581475573,2.286
337.89262614630775,2.287
-243.89262614632918,2.2880000000000003
-423.52825814754914,2.289
55.0000000000647,2.29
531.5282581475891,2.291
348.8926261460406,2.2920000000000003
-239.89262614622845,2.293
-421.5282581475875,2.294
48.999999999940236,2.295
519.5282581476208,2.2960000000000003
331.89262614614125,2.297
-256.8926261463117,2.298
-438.5282581475558,2.299
35.00000000027052,2.3000000000000003
509.52825814758245,2.301
328.892626146242,2.302
-256.89262614621106,2.303
-434.52825814752396,2.3040000000000003
46.000000000146045,2.305
526.5282581476142,2.306
349.89262614634265,2.307
-232.89262614611033,2.308
-408.52825814756244,2.309
67.00000000002159,2.31
542.5282581475758,2.311
360.8926261462594,2.312
-228.89262614637755,2.313
-412.52825814753066,2.314
57.99999999989711,2.315
527.5282581475374,2.316
341.8926261461761,2.317
-247.89262614627688,2.318
-430.5282581475691,2.319
44.00000000000002,2.32
518.5282581476395,2.321
336.8926261462768,2.322
-248.89262614617616,2.323
-426.5282581476076,2.324
53.00000000010293,2.325
533.5282581476009,2.326
355.8926261461936,2.327
-226.8926261460755,2.328
-403.5282581475055,2.329
74.99999999997846,2.33
550.5282581475624,2.331
369.8926261462942,2.332
-220.89262614634265,2.333
-405.52825814754397,2.334
68.00000000008137,2.335
538.528258147524,2.336
352.89262614621106,2.337
-237.89262614624198,2.338
-421.52825814758245,2.339
54.9999999999569,2.34
529.528258147626,2.341
347.8926261461278,2.342
-237.89262614614125,2.343
-414.5282581476209,2.344
67.0000000000598,2.345
548.5282581475876,2.346
371.89262614622845,2.347
-211.89262614622453,2.348
-389.5282581475188,2.349
89.00000000016271,2.35
564.5282581475492,2.351
383.8926261463292,2.352
-204.8926261463078,2.353
-388.52825814755727,2.354
83.00000000003824,2.355
554.5282581475809,2.356
368.89262614606196,2.357
-219.89262614620708,2.358
-402.52825814759575,2.359
72.99999999991377,2.36
547.5282581476127,2.361
366.8926261461626,2.362
-218.89262614629035,2.363
-396.5282581475639,2.364
86.00000000024406,2.365
566.5282581475742,2.366
389.8926261462633,2.367
-193.89262614618968,2.368
-371.52825814753214,2.369
107.00000000011958,2.37
584.528258147606,2.371
401.892626146364,2.372
-186.89262614627285,2.373
-371.5282581475706,2.374
101.99999999999513,2.375
572.5282581475676,2.376
384.89262614609686,2.3770000000000002
-203.89262614635612,2.378
-385.5282581475388,2.379
88.99999999987065,2.38
564.5282581475993,2.3810000000000002
381.89262614619753,2.382
-202.89262614625545,2.383
-379.5282581475773,2.384
101.00000000020093,2.3850000000000002
580.5282581476312,2.386
403.89262614629826,2.387
-178.89262614615473,2.388
-357.52825814754544,2.3890000000000002
120.00000000007647,2.39
594.5282581475926,2.391
412.892626146215,2.392
-173.892626146422,2.3930000000000002
-358.5282581475839,2.394
110.999999999952,2.395
581.5282581475543,2.396
395.8926261461317,2.3970000000000002
-194.89262614632128,2.398
-379.5282581475521,2.399
96.00000000005491,2.4
569.5282581476563,2.4010000000000002
388.89262614623243,2.402
-195.8926261462206,2.403
-372.5282581475906,2.404
108.00000000015781,2.4050000000000002
587.5282581476179,2.406
409.8926261461492,2.407
-173.89262614611988,2.408
-352.5282581475588,2.4090000000000003
125.00000000003334,2.41
600.5282581475794,2.411
416.8926261462499,2.412
-173.89262614638704,2.4130000000000003
-359.52825814752697,2.414
112.00000000013625,2.415
582.528258147541,2.416
395.8926261461666,2.4170000000000003
-195.89262614628637,2.418
-379.52825814756545,2.419
92.00000000001178,2.42
565.528258147643,2.4210000000000003
381.89262614608333,2.422
-203.89262614618565,2.423
-383.52825814760394,2.424
96.00000000011468,2.4250000000000003
575.5282581476044,2.426
394.89262614618406,2.427
-188.89262614626892,2.428
-368.52825814750184,2.4290000000000003
107.0000000002176,2.43
581.528258147566,2.431
396.8926261462847,2.432
-194.89262614616825,2.433
-379.52825814754027,2.434
89.00000000009312,2.435
557.5282581475979,2.436
368.89262614638545,2.437
-223.89262614625147,2.438
-407.52825814757875,2.439
64.99999999996867,2.44
539.5282581475594,2.441
353.8926261461183,2.442
-233.8926261463347,2.443
-413.52825814761724,2.444
62.99999999984419,2.445
542.5282581475913,2.446
363.8926261462189,2.447
-221.89262614623402,2.448
-402.5282581475854,2.449
73.00000000017447,2.45
545.528258147623,2.451
361.8926261463196,2.452
-228.8926261461333,2.453
-414.52825814755363,2.454
54.00000000005,2.455
522.5282581475846,2.456
335.8926261462364,2.457
-255.89262614640057,2.458
-440.5282581475921,2.459
31.999999999925535,2.46
505.52825814754607,2.461
321.89262614615313,2.462
-263.89262614629985,2.463
-444.5282581475603,2.464
34.00000000002844,2.465
512.5282581476481,2.466
333.89262614625386,2.467
-250.89262614619918,2.468
-430.52825814759876,2.469
44.00000000013135,2.47
519.5282581476097,2.471
335.8926261461706,2.472
-253.89262614609845,2.473
-439.52825814756693,2.474
30.00000000000688,2.475
499.5282581475712,2.476
311.89262614627125,2.477
-279.89262614636567,2.478
-463.5282581475352,2.479
10.000000000109788,2.48
484.52825814753277,2.481
302.892626146188,2.482
-282.892626146265,2.483
-460.52825814757364,2.484
17.99999999998532,2.485
498.52825814763486,2.486
319.89262614610476,2.487
-263.8926261461643,2.488
-443.52825814761206,2.489
34.00000000008823,2.49
509.5282581475964,2.491
326.8926261462055,2.492
-261.8926261462475,2.493
-447.52825814751003,2.494
22.99999999996376,2.495
493.5282581475579,2.496
306.89262614630616,2.497
-282.89262614633077,2.498
-466.5282581475485,2.499
7.000000000066666,2.5
481.5282581475897,2.501
298.89262614603894,2.5020000000000002
-286.8926261462301,2.503
-465.528258147587,2.504
15.999999999942197,2.505
497.5282581476215,2.5060000000000002
318.89262614613966,2.507
-264.8926261463133,2.508
-442.52825814762537,2.509
35.000000000045105,2.5100000000000002
511.528258147583,2.511
327.89262614624033,2.512
-259.89262614621265,2.513
-445.5282581475234,2.5140000000000002
26.00000000014801,2.515
497.52825814761485,2.516
311.89262614634106,2.517
-278.8926261462959,2.5180000000000002
-461.5282581475618,2.519
12.000000000023542,2.52
486.52825814757637,2.521
304.89262614607384,2.5220000000000002
-279.89262614637914,2.523
-456.5282581476003,2.524
22.999999999899075,2.525
503.5282581476082,2.5260000000000002
325.89262614617456,2.527
-256.8926261462784,2.528
-435.5282581475685,2.529
43.000000000229356,2.5300000000000002
518.5282581476399,2.531
334.89262614627523,2.532
-253.89262614617775,2.533
-439.5282581475367,2.5340000000000003
31.000000000104887,2.535
499.52825814760155,2.536
314.892626146192,2.537
-274.89262614644497,2.5380000000000003
-459.5282581475752,2.539
16.99999999998042,2.54
490.52825814756306,2.541
307.89262614610874,2.5420000000000003
-276.89262614634424,2.543
-454.52825814754334,2.544
25.99999999985595,2.545
504.5282581476651,2.5460000000000003
329.8926261462094,2.547
-252.89262614624357,2.548
-430.5282581475818,2.549
46.00000000018623,2.5500000000000003
521.5282581476266,2.551
340.89262614612613,2.552
-247.89262614614285,2.553
-432.52825814755,2.5540000000000003
38.00000000006177,2.555
507.5282581475882,2.556
321.89262614622686,2.557
-267.89262614641007,2.5580000000000003
-451.5282581475182,2.559
23.999999999937298,2.56
497.5282581475497,2.561
316.89262614632753,2.562
-267.89262614630934,2.563
-445.5282581475567,2.564
35.0000000000402,2.565
515.5282581475815,2.566
337.89262614606037,2.567
-245.89262614620867,2.568
-423.5282581475951,2.569
53.99999999991574,2.57
529.5282581476133,2.571
346.8926261461611,2.572
-241.8926261462919,2.573
-426.5282581476336,2.574
44.000000000018645,2.575
514.5282581475749,2.576
327.89262614626176,2.577
-261.8926261461912,2.578
-446.5282581475315,2.579
28.00000000012155,2.58
499.5282581476066,2.581
319.8926261463625,2.582
-265.8926261462745,2.583
-444.52825814757,2.584
36.99999999999708,2.585
518.5282581475683,2.586
341.8926261460952,2.587
-240.89262614635777,2.588
-419.5282581476085,2.589
56.999999999872614,2.59
531.5282581475999,2.591
349.89262614619594,2.592
-240.89262614625704,2.593
-423.52825814757665,2.594
47.000000000202895,2.595
516.5282581475615,2.596
328.8926261462966,2.597
-260.8926261461564,2.598
-444.5282581475449,2.599
30.000000000078426,2.6
505.5282581475933,2.601
323.89262614621344,2.602
-262.89262614642354,2.603
-438.5282581475833,2.604
40.99999999995396,2.605
519.5282581475549,2.606
343.89262614613017,2.607
-238.8926261463228,2.608
-417.5282581475515,2.609
58.99999999982949,2.61
535.5282581475867,2.611
351.89262614623084,2.612
-236.89262614622214,2.613
-422.52825814758995,2.614
49.00000000015977,2.615
518.5282581476184,2.616
332.89262614614756,2.617
-256.8926261461214,2.618
-440.5282581475582,2.619
35.00000000003531,2.62
508.52825814758,2.621
324.8926261462483,2.622
-260.8926261463887,2.623
-439.52825814752634,2.624
39.999999999910834,2.625
520.5282581475415,2.626
343.892626146165,2.6270000000000002
-237.89262614628797,2.628
-416.5282581475648,2.629
61.00000000001374,2.63
536.5282581476436,2.6310000000000002
352.89262614608174,2.632
-235.8926261461873,2.633
-419.5282581476033,2.634
51.00000000011665,2.6350000000000002
521.5282581476051,2.636
334.8926261461825,2.637
-256.8926261462705,2.638
-438.5282581475013,2.6390000000000002
35.999999999992184,2.64
509.52825814756665,2.641
328.89262614628313,2.642
-256.89262614635373,2.6430000000000002
-433.5282581475397,2.644
47.000000000095085,2.645
526.5282581475283,2.646
348.89262614601597,2.6470000000000002
-233.89262614625306,2.648
-413.52825814757813,2.649
63.99999999997062,2.65
539.5282581476303,2.6510000000000002
355.89262614611664,2.652
-231.89262614633634,2.653
-418.5282581476166,2.654
54.00000000007353,2.6550000000000002
524.5282581475918,2.656
337.89262614621737,2.657
-251.8926261462356,2.658
-435.5282581475146,2.6590000000000003
38.000000000176435,2.66
511.52825814755334,2.661
329.89262614631804,2.662
-254.8926261463189,2.6630000000000003
-432.528258147553,2.664
48.00000000005197,2.665
528.5282581475851,2.666
351.8926261460508,2.6670000000000003
-231.89262614640216,2.668
-409.5282581475915,2.669
67.9999999999275,2.67
542.528258147617,2.6710000000000003
359.89262614615154,2.672
-228.89262614630144,2.673
-414.5282581475597,2.674
57.00000000025778,2.6750000000000003
525.5282581475785,2.676
338.8926261462522,2.677
-252.89262614620077,2.678
-435.52825814752794,2.6790000000000003
39.00000000013331,2.68
513.5282581476104,2.681
331.892626146169,2.682
-252.89262614646793,2.6830000000000003
-430.52825814756636,2.684
50.000000000008846,2.685
529.5282581475718,2.686
354.8926261460857,2.6870000000000003
-228.89262614636726,2.688
-407.5282581475346,2.689
68.99999999988438,2.69
543.5282581475333,2.691
360.89262614618644,2.692
-227.89262614626654,2.693
-412.52825814757307,2.694
57.99999999998728,2.695
526.5282581476354,2.696
340.8926261462871,2.697
-248.89262614616587,2.698
-430.52825814761144,2.699
43.00000000009019,2.7
516.528258147597,2.701
334.8926261462039,2.702
-250.89262614624909,2.703
-427.5282581475094,2.704
52.99999999996572,2.705
533.5282581475585,2.706
356.89262614630456,2.707
-226.89262614633236,2.708
-403.5282581475479,2.709
73.00000000006862,2.71
548.5282581475201,2.711
365.8926261462213,2.712
-223.8926261462317,2.713
-406.52825814758637,2.714
62.99999999994416,2.715
533.5282581476222,2.716
345.89262614613807,2.717
-243.8926261463149,2.718
-426.52825814762485,2.719
48.000000000047066,2.72
522.5282581475836,2.721
340.8926261462388,2.722
-244.89262614621424,2.723
-421.52825814752276,2.724
58.000000000149974,2.725
537.5282581475451,2.726
360.89262614633947,2.727
-221.89262614629746,2.728
-400.52825814756125,2.729
76.00000000002551,2.73
551.5282581475769,2.731
368.89262614607225,2.732
-221.89262614638074,2.733
-406.5282581475997,2.734
64.99999999990104,2.735
535.5282581476088,2.736
347.892626146173,2.737
-242.89262614628,2.738
-424.5282581475679,2.739
50.00000000023132,2.74
524.5282581475703,2.741
342.89262614627364,2.742
-240.89262614617934,2.743
-419.52825814753606,2.744
61.00000000010685,2.745
540.5282581476022,2.746
362.89262614637437,2.747
-220.8926261464465,2.748
-399.52825814757455,2.749
77.99999999998238,2.75
552.5282581475637,2.751
369.8926261461071,2.7520000000000002
-217.89262614634583,2.753
-403.5282581475427,2.754
66.99999999985792,2.755
534.5282581475955,2.7560000000000002
348.8926261462078,2.757
-239.8926261462451,2.758
-423.5282581475812,2.759
50.000000000188194,2.7600000000000002
524.5282581476272,2.761
342.8926261463085,2.762
-240.89262614614444,2.763
-419.5282581475494,2.7640000000000002
60.00000000006373,2.765
541.5282581475888,2.766
363.8926261462253,2.767
-218.89262614641166,2.7680000000000002
-397.5282581475176,2.769
78.99999999993926,2.77
554.5282581475503,2.771
370.89262614614205,2.7720000000000002
-217.89262614631093,2.773
-403.5282581475561,2.774
67.00000000004216,2.775
536.5282581476524,2.7760000000000002
349.8926261462427,2.777
-240.89262614621026,2.778
-426.52825814759456,2.779
49.00000000014507,2.7800000000000002
523.5282581476139,2.781
340.89262614615944,2.782
-242.89262614629354,2.783
-420.52825814749247,2.7840000000000003
61.000000000020606,2.785
540.5282581475755,2.786
362.89262614626017,2.787
-217.8926261463768,2.7880000000000003
-398.5282581475309,2.789
79.0000000001235,2.79
553.528258147537,2.791
369.8926261461769,2.7920000000000003
-216.8926261462761,2.793
-403.5282581475694,2.794
66.99999999999905,2.795
535.528258147639,2.7960000000000003
347.8926261460937,2.797
-241.89262614617542,2.798
-423.52825814760786,2.799
50.00000000010195,2.8000000000000003
523.5282581476006,2.801
340.8926261461944,2.802
-243.89262614625858,2.803
-422.52825814750577,2.8040000000000003
58.00000000020486,2.805
537.5282581475622,2.806
359.8926261462951,2.807
-221.89262614634185,2.8080000000000003
-399.52825814754425,2.809
77.00000000008039,2.81
552.528258147594,2.811
369.89262614602785,2.8120000000000003
-219.89262614624118,2.813
-406.52825814758273,2.814
63.99999999995592,2.815
532.5282581475554,2.816
345.8926261461285,2.817
-242.89262614632446,2.818
-427.5282581475509,2.819
46.99999999983145,2.82
520.5282581475873,2.821
339.89262614622925,2.822
-244.89262614622373,2.823
-421.5282581475894,2.824
59.000000000161734,2.825
540.528258147619,2.826
362.8926261463299,2.827
-219.89262614612306,2.828
-399.52825814755755,2.829
77.00000000003726,2.83
552.5282581475806,2.831
368.8926261462467,2.832
-219.89262614639023,2.833
-404.5282581475258,2.834
66.9999999999128,2.835
537.5282581475421,2.836
350.8926261461635,2.837
-238.8926261462895,2.838
-423.5282581475642,2.839
51.0000000000157,2.84
524.5282581476442,2.841
343.89262614626415,2.842
-239.89262614618883,2.843
-419.5282581476027,2.844
61.00000000011861,2.845
539.5282581476058,2.846
363.8926261461809,2.847
-220.8926261460881,2.848
-399.52825814750065,2.849
75.99999999999415,2.85
551.5282581475673,2.851
369.8926261462816,2.852
-217.89262614635538,2.853
-403.52825814753913,2.854
67.00000000009705,2.855
537.5282581475287,2.856
349.8926261461983,2.857
-240.89262614625466,2.858
-422.52825814757756,2.859
50.99999999997258,2.86
525.5282581476308,2.861
342.89262614611505,2.862
-240.892626146154,2.863
-418.528258147616,2.864
62.00000000007549,2.865
541.5282581475924,2.866
364.8926261462158,2.867
-217.89262614623726,2.868
-397.528258147514,2.869
80.00000000017839,2.87
554.528258147554,2.871
371.89262614631645,2.872
-215.89262614632042,2.873
-402.52825814755244,2.874
68.00000000005393,2.875
538.5282581475858,2.876
351.8926261460493,2.8770000000000002
-237.8926261462198,2.878
-420.5282581475909,2.879
53.99999999992946,2.88
527.5282581476176,2.8810000000000002
346.89262614614995,2.882
-238.89262614630303,2.883
-415.5282581475591,2.884
64.00000000025975,2.8850000000000002
543.5282581475791,2.886
365.8926261462507,2.887
-216.8926261462023,2.888
-397.5282581475273,2.8890000000000002
80.00000000013527,2.89
554.5282581476109,2.891
372.89262614635135,2.892
-217.89262614628558,2.8930000000000002
-402.5282581475658,2.894
68.0000000000108,2.895
537.5282581475724,2.896
351.8926261460841,2.8970000000000002
-238.89262614636885,2.898
-421.5282581476042,2.899
53.999999999886334,2.9
527.5282581476042,2.9010000000000002
347.89262614618485,2.902
-237.89262614626813,2.903
-416.52825814757244,2.904
65.00000000021662,2.9050000000000002
544.528258147636,2.906
366.8926261462855,2.907
-215.89262614616746,2.908
-395.5282581475406,2.9090000000000003
81.00000000009216,2.91
556.5282581475976,2.911
373.89262614620225,2.912
-215.89262614643462,2.9130000000000003
-399.5282581475791,2.914
70.99999999996768,2.915
539.5282581475591,2.916
352.892626146119,2.9170000000000003
-235.89262614633395,2.918
-420.52825814754726,2.919
53.00000000007059,2.92
526.5282581476611,2.9210000000000003
343.89262614621975,2.922
-240.89262614623323,2.923
-420.52825814758575,2.924
61.00000000017349,2.9250000000000003
541.5282581476228,2.926
364.8926261461365,2.927
-217.89262614613256,2.928
-395.52825814755397,2.9290000000000003
80.00000000004903,2.93
555.5282581475842,2.931
373.8926261462372,2.932
-217.89262614639978,2.9330000000000003
-402.52825814752214,2.934
69.00000000015193,2.935
538.5282581475458,2.936
352.89262614615393,2.9370000000000003
-236.89262614629905,2.938
-419.5282581475606,2.939
54.00000000002747,2.94
528.5282581476479,2.9410000000000003
348.8926261460707,2.942
-236.89262614619838,2.943
-413.5282581475991,2.944
65.999999999903,2.945
545.5282581476094,2.946
366.8926261461713,2.947
-215.89262614628166,2.948
-395.52825814763753,2.949
81.00000000023329,2.95
554.5282581475709,2.951
372.89262614627205,2.952
-215.89262614618093,2.953
-400.52825814753544,2.954
71.00000000010881,2.955
541.5282581476027,2.956
355.8926261463727,2.957
-235.89262614626415,2.958
-419.5282581475739,2.959
56.99999999998435,2.96
529.5282581475642,2.961
347.89262614610556,2.962
-236.89262614634742,2.963
-413.5282581476124,2.964
66.99999999985988,2.965
546.528258147596,2.966
369.8926261462063,2.967
-212.89262614624676,2.968
-393.5282581475806,2.969
83.00000000019016,2.97
557.5282581476279,2.971
374.89262614630695,2.972
-214.89262614614603,2.973
-400.5282581475488,2.974
69.00000000006568,2.975
538.5282581475894,2.976
351.8926261462237,2.977
-238.89262614641325,2.978
-422.5282581475873,2.979
50.999999999941224,2.98
525.528258147551,2.981
344.8926261461404,2.982
-239.89262614631258,2.983
-418.52825814755545,2.984
62.000000000044125,2.985
541.528258147653,2.986
363.8926261462411,2.987
-219.89262614621185,2.988
-397.52825814759393,2.989
79.00000000014704,2.99
554.5282581476145,2.991
371.8926261461579,2.992
-217.89262614611118,2.993
-401.5282581475621,2.994
70.00000000002257,2.995
538.528258147576,2.996
352.8926261462586,2.997
-236.89262614637835,2.998
-421.5282581475303,2.999
52.9999999998981,3.0
527.5282581475376,3.001
347.89262614617536,3.0020000000000002
-236.89262614627762,3.003
-411.52825814756875,3.004
69.00000000000101,3.005
550.5282581476397,3.0060000000000002
374.8926261460921,3.007
-206.89262614617695,3.008
-387.52825814760723,3.009
91.00000000010391,3.0100000000000002
565.5282581476013,3.011
383.89262614619275,3.012
-204.89262614626023,3.013
-391.52825814750514,3.0140000000000002
77.99999999997945,3.015
548.5282581475627,3.016
362.8926261462935,3.017
-226.8926261463435,3.0180000000000002
-408.5282581475436,3.019
67.00000000008235,3.02
539.5282581475946,3.021
358.8926261460263,3.0220000000000002
-225.89262614624278,3.023
-403.5282581475821,3.024
75.99999999995788,3.025
555.5282581476263,3.0260000000000002
378.892626146127,3.027
-204.892626146326,3.028
-384.5282581476206,3.029
92.0000000000608,3.0300000000000002
567.5282581475878,3.031
383.8926261462277,3.032
-206.89262614622533,3.033
-391.52825814751856,3.0340000000000003
78.0000000001637,3.035
547.5282581476197,3.036
360.8926261463284,3.037
-228.89262614630854,3.0380000000000003
-412.5282581475569,3.039
63.00000000003923,3.04
536.5282581475813,3.041
353.89262614606116,3.0420000000000003
-229.89262614639182,3.043
-409.5282581475954,3.044
70.99999999991476,3.045
549.5282581476131,3.0460000000000003
371.89262614616183,3.047
-209.89262614629115,3.048
-391.52825814756363,3.049
84.00000000024504,3.0500000000000003
559.5282581476448,3.051
375.89262614626256,3.052
-213.89262614619042,3.053
-401.52825814753186,3.0540000000000003
68.00000000012058,3.055
537.5282581476064,3.056
351.8926261461793,3.057
-238.8926261464576,3.0580000000000003
-421.5282581475703,3.059
51.999999999996106,3.06
527.5282581475678,3.061
347.892626146096,3.0620000000000003
-238.89262614635692,3.063
-414.5282581475385,3.064
63.99999999987164,3.065
543.5282581476699,3.0660000000000003
367.89262614619673,3.067
-214.89262614625625,3.068
-394.52825814757693,3.069
83.00000000020192,3.0700000000000003
557.5282581476315,3.071
374.8926261461135,3.072
-213.89262614615558,3.073
-398.5282581476154,3.074
70.00000000007745,3.075
539.5282581475931,3.076
354.8926261462142,3.077
-234.8926261462388,3.078
-420.5282581475134,3.079
53.99999999995298,3.08
528.5282581475545,3.081
347.8926261463149,3.082
-237.89262614632207,3.083
-416.52825814755187,3.084
64.00000000005589,3.085
544.5282581475864,3.086
366.8926261460477,3.087
-215.89262614622135,3.088
-395.5282581475903,3.089
80.99999999993142,3.09
557.5282581476182,3.091
376.89262614614836,3.092
-212.89262614630462,3.093
-398.5282581476287,3.094
71.00000000003433,3.095
541.5282581475797,3.096
355.8926261462491,3.097
-235.89262614620395,3.098
-417.5282581475267,3.099
57.000000000137234,3.1
530.5282581476115,3.101
348.89262614634976,3.102
-235.89262614628717,3.103
-413.52825814756517,3.104
67.00000000001276,3.105
546.5282581475731,3.106
369.8926261460826,3.107
-212.8926261463704,3.108
-393.52825814760365,3.109
82.9999999998883,3.11
556.5282581476049,3.111
375.89262614618326,3.112
-213.89262614626972,3.113
-399.5282581475718,3.114
70.00000000021858,3.115
539.5282581475664,3.116
353.892626146284,3.117
-234.892626146169,3.118
-418.52825814754004,3.119
55.00000000009411,3.12
528.5282581475982,3.121
348.8926261462007,3.122
-235.8926261464362,3.123
-412.52825814757847,3.124
66.99999999996965,3.125
546.5282581475597,3.126
368.89262614611744,3.1270000000000002
-214.89262614633554,3.128
-392.5282581475467,3.129
83.99999999984517,3.13
557.5282581475915,3.1310000000000002
374.89262614621816,3.132
-213.89262614623487,3.133
-401.5282581475851,3.134
70.00000000017546,3.1350000000000002
540.5282581476233,3.136
354.8926261461349,3.137
-235.89262614613415,3.138
-419.52825814755334,3.1390000000000002
54.00000000005099,3.14
527.5282581475849,3.141
346.89262614623556,3.142
-239.8926261464013,3.1430000000000002
-418.5282581475215,3.144
58.99999999992652,3.145
536.5282581475465,3.146
355.89262614615234,3.1470000000000002
-232.89262614630064,3.148
-417.52825814756,3.149
53.00000000002943,3.15
523.5282581476484,3.1510000000000002
335.8926261460691,3.152
-257.8926261461999,3.153
-446.5282581475985,3.154
24.000000000132335,3.1550000000000002
492.52825814760996,3.156
307.8926261461698,3.157
-280.8926261462832,3.158
-461.5282581474964,3.1590000000000003
15.000000000007867,3.16
491.52825814757153,3.161
314.89262614627046,3.162
-266.89262614636647,3.1630000000000003
-443.52825814753487,3.164
39.000000000110774,3.165
521.528258147533,3.166
351.89262614600324,3.1670000000000003
-218.89262614626574,3.168
-378.5282581475733,3.169
123.9999999999863,3.17
629.5282581476351,3.1710000000000003
479.89262614610396,3.172
-75.89262614634902,3.173
-228.52825814761178,3.174
270.0000000000892,3.1750000000000003
765.5282581475967,3.176
602.8926261462046,3.177
31.107373853751653,3.178
-133.5282581475097,3.1790000000000003
356.00000000019213,3.18
843.5282581475583,3.181
677.8926261463054,3.182
108.10737385366838,3.1830000000000003
-52.52825814754817,3.184
442.00000000006764,3.185
938.5282581475899,3.186
775.8926261460382,3.1870000000000003
204.10737385358516,3.188
32.471741852413345,3.189
514.9999999999432,3.19
991.5282581476217,3.1910000000000003
805.8926261461388,3.192
201.10737385368589,3.193
-7.528258147554823,3.194
433.0000000002735,3.1950000000000003
865.5282581475833,3.196
638.8926261462395,3.197
5.107373853786555,3.198
-224.52825814752305,3.1990000000000003
209.000000000149,3.2
645.5282581476151,3.201
431.8926261461563,3.202
-177.89262614611272,3.203
-373.5282581475615,3.204
93.00000000002453,3.205
564.5282581475767,3.206
382.892626146257,3.207
-204.89262614637994,3.208
-387.5282581475297,3.209
85.99999999990006,3.21
557.5282581475382,3.211
371.8926261461737,3.212
-221.89262614627927,3.213
-408.5282581475682,3.214
59.00000000000297,3.215
527.5282581476403,3.216
339.89262614627444,3.217
-251.89262614617854,3.218
-439.5282581476066,3.219
32.00000000010587,3.22
503.5282581476018,3.221
321.89262614619116,3.222
-265.89262614626176,3.223
-446.5282581475046,3.224
31.999999999981405,3.225
511.52825814756335,3.226
332.89262614629183,3.227
-251.89262614634504,3.228
-432.528258147543,3.229
42.00000000008431,3.23
516.5282581475249,3.231
333.89262614620867,3.232
-258.89262614624437,3.233
-444.5282581475815,3.234
23.999999999959844,3.235
494.52825814762696,3.236
307.8926261461254,3.237
-283.8926261463276,3.238
-467.52825814761997,3.239
6.000000000062752,3.24
481.5282581475885,3.241
299.89262614622606,3.242
-285.8926261462269,3.243
-463.52825814751793,3.244
16.000000000165656,3.245
495.52825814755,3.246
318.8926261463268,3.247
-263.8926261463102,3.248
-443.5282581475564,3.249
33.00000000004119,3.25
507.5282581475818,3.251
325.8926261460596,3.2520000000000002
-263.89262614639347,3.253
-450.5282581475948,3.254
20.999999999916724,3.255
491.5282581476136,3.2560000000000002
306.89262614616024,3.257
-283.89262614629274,3.258
-467.528258147563,3.259
6.000000000247002,3.2600000000000002
482.52825814764543,3.261
302.892626146077,3.262
-280.89262614637596,3.263
-459.52825814753123,3.2640000000000002
20.000000000122537,3.265
500.52825814760695,3.266
323.89262614617775,3.267
-258.89262614627523,3.2680000000000002
-438.5282581475697,3.269
37.99999999999807,3.27
512.5282581475685,3.271
329.8926261462784,3.2720000000000002
-260.89262614617456,3.273
-447.52825814760814,3.274
23.9999999998736,3.275
495.52825814767056,3.2760000000000002
310.8926261460112,3.277
-278.8926261464418,3.278
-461.5282581476466,3.279
14.00000000020388,3.2800000000000002
489.52825814763213,3.281
308.89262614611187,3.282
-275.8926261463411,3.283
-453.5282581475446,3.2840000000000003
26.000000000079414,3.285
505.52825814759365,3.286
331.8926261462126,3.287
-252.8926261462404,3.2880000000000003
-428.528258147583,3.289
47.999999999954944,3.29
523.5282581475551,3.291
340.8926261459454,3.2920000000000003
-248.89262614613972,3.293
-435.52825814762144,3.294
33.99999999983048,3.295
505.52825814765725,3.2960000000000003
319.8926261460461,3.297
-268.8926261464069,3.298
-450.5282581475194,3.299
23.000000000160757,3.3000000000000003
498.52825814761877,3.301
318.8926261461468,3.302
-265.89262614630616,3.303
-444.5282581475579,3.3040000000000003
37.00000000003629,3.305
517.5282581475803,3.306
341.8926261462475,3.307
-241.8926261462055,3.3080000000000003
-421.5282581475964,3.309
54.99999999991182,3.31
530.5282581475419,3.311
346.8926261459803,3.3120000000000003
-241.8926261464727,3.313
-427.5282581474943,3.314
40.999999999787356,3.315
512.528258147644,3.3160000000000003
326.89262614608094,3.317
-262.89262614637204,3.318
-445.52825814753277,3.319
30.000000000117634,3.3200000000000003
505.52825814760547,3.321
324.89262614618167,3.322
-260.8926261462713,3.323
-437.5282581475712,3.3240000000000003
41.999999999993165,3.325
522.5282581475669,3.326
346.89262614628234,3.327
-236.89262614653848,3.3280000000000003
-415.5282581474691,3.329
60.9999999998687,3.33
536.5282581475285,3.331
352.89262614638307,3.332
-234.8926261464378,3.333
-420.5282581475076,3.334
50.00000000019898,3.335
521.5282581474901,3.336
337.8926261461159,3.337
-251.89262614633708,3.338
-434.52825814754607,3.339
39.000000000074515,3.34
512.5282581475922,3.341
332.89262614621657,3.342
-252.8926261462364,3.343
-428.52825814758455,3.344
52.99999999995005,3.345
533.5282581475537,3.346
